id,location,frequency,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0jm3yiBvXF4YdNuriwhSeP,forest,4,38,140114,0.534,0.0787,7,-26.244,0,0.0383,0.995,0.708,0.8,0.126,119.919,4
7KjkDPknhLURcCGIqFjfbA,forest,4,43,149082,0.123,0.099,0,-30.39,1,0.0448,0.82,0.989,0.379,0.0366,97.025,3
30yoPMZpg8N0uDjgkVRSIQ,forest,4,39,96450,0.164,0.0422,7,-24.492,0,0.0916,0.925,0.981,0.371,0.138,125.508,5
4sWQ4tqUfTKosEcxGvYIbo,forest,4,39,95478,0.166,0.0517,5,-23.614,1,0.0519,0.96,0.958,0.113,0.0302,114.971,4
6gory3LC8NvdSaXZHzTiaR,forest,4,40,101497,0.144,0.0359,5,-23.699,1,0.0509,0.948,0.954,0.13,0.0352,138.006,3
68AbnN0cEtX0MNjpRflhJO,forest,4,39,91932,0.0734,0.0644,10,-23.407,1,0.0532,0.918,0.994,0.111,0.0328,174.905,5
18Og7hnMbutTHBgKCqJh4i,forest,4,39,90923,0.156,0.0179,5,-23.742,1,0.0513,0.939,0.996,0.14,0.0291,85.721,4
1KnVqFK7d81ft9fZTX0Daa,forest,4,39,89503,0.0691,0.132,5,-24.046,1,0.086,0.915,0.993,0.726,0.0862,79.266,4
3wAkVC3DSSPnDwPojanPsw,forest,4,39,130619,0.162,0.132,10,-23.003,1,0.0768,0.899,0.984,0.38,0.0385,128.185,1
6UNLBpQorw7KFrF06x0FZz,forest,4,39,156748,0.13,0.077,5,-22.369,1,0.0543,0.929,0.986,0.58,0.0288,71.097,4
1pZiFbGAjxrGFnS3ftTWRf,forest,4,39,141618,0.0659,0.224,0,-23.14,1,0.0665,0.977,0.978,0.391,0.0598,75.327,5
4HuworAckX9CnxV28qKUaF,forest,4,39,150491,0.172,0.516,0,-23.044,1,0.0844,0.916,0.805,0.783,0.283,75.819,4
1IgBHSkPcb7ZRp9WPeaIdC,forest,4,39,110828,0.117,0.45,0,-24.233,1,0.136,0.956,0.932,0.382,0.18,90.365,4
0ViyWker47v1vQYteAA4EL,forest,4,39,94046,0.202,0.0881,0,-23.679,1,0.0553,0.987,0.968,0.15,0.0314,64.425,4
7EItTczI4a0vdxtxXpyEXb,forest,4,39,96824,0.164,0.0795,0,-22.903,1,0.0524,0.979,0.979,0.151,0.0294,128.588,4
4HWM73fDvO3Kds6ku5ED60,forest,4,38,139511,0.2,0.0942,0,-22.069,1,0.0433,0.987,0.988,0.179,0.0334,76.447,3
1ydvyJMQRd81R8rh1z1CLg,forest,4,38,121308,0.164,0.434,0,-24.172,1,0.145,0.943,0.959,0.708,0.0735,127.303,4
3J0iQn690p9cmfYpwyLV3Z,forest,4,38,113154,0.2,0.982,9,-24.482,0,0.288,0.679,0.159,0.397,1e-05,109.5,3
2hnksa5gzB8Uit4AjVR6nb,forest,4,38,121317,0.199,0.141,0,-21.557,1,0.0445,0.993,0.958,0.136,0.0337,101.428,4
5K3Oz9P6HKW7JtVl9ZH9lO,forest,4,38,162370,0.0588,0.517,0,-22.965,1,0.359,0.957,0.823,0.683,0.0647,66.193,3
2pRjg7CyUStUvZxmlRcHw7,forest,4,40,161873,0.133,0.237,7,-27.399,1,0.131,0.922,0.961,0.358,0.151,167.248,3
2dSGHAPgOUDD4RRaiEGtiS,forest,4,41,166420,0.225,0.0874,7,-26.423,1,0.0539,0.931,0.942,0.123,0.0495,107.232,5
0H6PVJohWIcqJZDHWbdhwA,forest,4,40,152442,0.189,0.978,7,-28.821,1,0.697,0.884,0.972,0.683,0.0119,143.314,4
1m1h0Kd7em4m5lQ8REJDkm,forest,4,40,127310,0.136,0.337,11,-26.341,0,0.163,0.877,0.982,0.376,0.187,167.429,1
647iRMXGRpmeo0LtSO5ZUd,forest,4,41,130237,0.227,0.0893,7,-25.099,1,0.0568,0.91,0.969,0.113,0.038,63.888,4
5g9NnuacknWx3H2MtesVup,forest,4,40,135344,0.129,0.418,7,-25.334,1,0.382,0.91,0.984,0.684,0.344,62.712,4
3ntmHCPQf80AYN0j4HTnSR,forest,4,40,123427,0.195,0.527,7,-26.532,1,0.468,0.901,0.99,0.363,0.46,73.585,1
20gh0t3e7csHmGoQrVNybq,forest,4,40,132188,0.215,0.264,7,-25.836,1,0.0924,0.973,0.978,0.656,0.0565,81.653,4
3xMz7JQhJWgS6f6kRVjpHG,forest,4,38,131074,0.172,0.0984,5,-18.471,1,0.038,0.986,0.984,0.365,0.079,99.871,4
2DG4GclEMtxZEFbXixAGxq,forest,3,49,276410,0.266,0.167,1,-37.755,1,0.864,0.863,0.498,0.15,0.437,171.631,4
3DkJyqUOfk9eFg2f6Maqgw,forest,3,42,180558,0.361,0.237,2,-35.394,1,0.569,0.547,0.535,0.32,0.101,85.495,4
58rgF4KUtRIMH3LTczh1wY,forest,3,52,376299,0.37,0.569,4,-33.755,1,0.876,0.892,0.132,0.58,0.0804,107.662,4
0GC8vCFKNHjC2myLf1o8v2,forest,3,42,182083,0.496,0.00379,2,-37.865,1,0.195,0.796,0.661,0.358,0.0737,77.081,4
3oVqA93MPShAdao5iIKlE7,forest,3,40,158267,0.361,0.276,1,-35.426,1,0.772,0.701,0.882,0.356,0.0875,133.123,1
7rgTZWgO5JEPrLCmhy1ABE,forest,3,44,118000,0.222,0.404,8,-45.335,1,0.578,0.521,0.919,0.35,0.0279,100.662,3
23Hpf0InC4WVSmg9KaNxIy,forest,3,46,86512,0.587,0.0529,6,-38.126,0,0.157,0.868,0.792,0.258,0.0257,114.807,4
05lsppV4srCvaDYOh7XeOB,forest,3,44,168670,0.435,0.147,6,-34.884,0,0.86,0.859,0.871,0.124,0.446,80.218,4
1jMqE6saRqcpmglq4B2Bcd,forest,3,39,101000,0.346,0.265,1,-42.081,1,0.752,0.194,0.861,0.323,0.048,62.653,4
3fWN0qCRDDYByi6rGRgEBa,forest,3,40,230234,0.349,0.866,10,-25.561,0,0.158,0.765,0.874,0.453,0.0295,97.835,4
3liiZRlJxa8GeLUgWMoIeu,forest,3,60,203080,0.289,0.274,5,-16.574,1,0.0353,0.659,0.0166,0.109,0.167,119.997,3
6HTVZeVQ9J6Uiq6tHESxU9,forest,3,69,287634,0.587,0.497,6,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,3
6bqB7idfAnJVisSMQA1mZQ,forest,3,54,135453,0.212,0.186,0,-16.813,1,0.05,0.92,0.00024,0.116,0.51,174.963,3
2qPSa6HXjzwa9sLhNGpA1T,forest,3,75,195359,0.725,0.199,2,-12.478,1,0.0357,0.982,0.00395,0.1,0.264,120.031,4
0boS4e6uXwp3zAvz1mLxZS,forest,3,70,213267,0.506,0.959,5,-5.264,0,0.102,0.084,0.000655,0.135,0.34,133.996,4
2GBjsCkCpR5w8Zri9aE49H,forest,3,69,52600,0.469,0.309,7,-13.694,1,0.091,0.965,0.0,0.115,0.235,112.412,4
2f0pn9DkEJwAzXApnFh5cr,forest,3,78,219801,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,4
2I9zHCCeKJRKMgJ6UJFN9W,forest,3,0,163902,0.866,0.211,11,-12.676,0,0.0404,0.974,0.0,0.0987,0.198,101.295,4
2GiJYvgVaD2HtM8GqD9EgQ,forest,3,82,218107,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4
7pecvxazasdLJwT4IQbmUa,forest,3,41,273820,0.411,0.874,10,-13.957,0,0.344,0.0944,0.0131,0.18,0.0535,123.535,4
5gKbTObGEDjqpB6pTzu1Ht,forest,3,50,145500,0.185,1.0,9,-18.743,1,0.068,0.561,0.951,0.942,1e-05,100.747,3
4KbwasB5txiAwLRFQsrZ07,forest,3,49,155295,0.132,0.935,9,-22.102,1,0.0579,0.102,0.976,0.936,0.0194,67.63,4
5SYhok0pJrIqZQ0lRes91I,forest,3,41,230000,0.0919,0.616,9,-34.106,0,0.113,0.675,0.925,0.556,0.00707,87.957,3
50wosj4pWpL1QHCB49mbSF,forest,3,51,162679,0.135,1.0,6,-14.424,1,0.0413,0.873,0.899,0.966,1e-05,59.05,3
61SiFnjiY36uVSTBVXK5Yw,forest,3,41,93010,0.226,0.442,11,-36.624,0,0.0562,0.0509,0.136,0.0791,0.0234,77.998,4
5iAB4tlYseBES4MKqgY4KG,forest,3,42,264154,0.0787,0.000175,7,-35.96,1,0.058,0.118,0.972,0.0793,0.0116,169.062,5
1nsiddORSPYmnx7wYdlFHa,forest,3,40,235693,0.166,0.0908,1,-31.689,1,0.0784,0.00345,0.963,0.136,0.0361,115.575,4
1gDhRTrbT942IknQqleVqB,forest,3,47,208620,0.136,0.997,1,-26.702,1,0.0638,0.595,0.935,0.909,1e-05,101.346,5
62UzU328BY9sOluH2yTMQR,forest,3,38,590035,0.137,0.894,2,-22.061,1,0.339,0.898,0.886,0.743,0.0306,74.391,5
5ZDdbserCXlDm3CY0Yt1bF,forest,3,47,198000,0.35,0.922,9,-19.007,0,0.801,0.948,0.895,0.497,0.0395,118.199,1
5FXgsif2KXnRoUpVRjfCM8,forest,3,34,206379,0.494,0.235,7,-19.841,0,0.0251,0.961,0.951,0.116,0.186,173.924,4
5nkfgvzqER7anZYB2oetjA,forest,3,33,189860,0.409,0.254,2,-18.63,1,0.0352,0.992,0.952,0.113,0.822,208.002,3
0VSjxzmPtMNC9uE5dUJJeO,forest,3,30,216429,0.413,0.122,2,-17.888,0,0.0355,0.976,0.926,0.104,0.225,84.013,4
1XFGco0QXnY4B2RsWBoHeY,forest,3,28,366290,0.863,0.0716,5,-22.148,0,0.251,0.996,0.961,0.164,0.684,124.025,3
44SnnYNT3bODovVejIJPYg,forest,3,29,211862,0.288,0.154,2,-18.98,0,0.0385,0.948,0.945,0.109,0.155,145.155,4
5cm6sNmZoWaJlTPfcJFpN0,forest,3,24,205091,0.712,0.294,0,-20.247,0,0.0393,0.77,0.938,0.112,0.208,109.971,4
0ZmSM5Anxa8DyY8lAvtPip,forest,3,40,198000,0.574,0.164,9,-21.212,0,0.0338,0.968,0.931,0.0977,0.0608,119.96,4
1Kx8uz29rpleUDKBm11qGT,forest,3,43,155882,0.41,0.219,4,-17.524,0,0.0365,0.933,0.967,0.82,0.424,115.009,3
61IZ9OUoAORr8TxwJxpmxU,forest,3,23,379437,0.744,0.0137,0,-21.232,0,0.0484,0.996,0.95,0.12,0.212,72.002,4
3aAeD4aD0PdM3gilTQscqj,forest,3,46,310000,0.542,0.362,11,-13.333,0,0.0283,0.569,0.927,0.18,0.367,119.999,4
6BBHL0nW8RDRZh60EYDycP,forest,3,37,135787,0.118,0.333,1,-15.977,1,0.0398,0.966,0.61,0.0885,0.0393,85.414,4
2W6zB2k41ubt8sTRoRAiYG,forest,3,38,214904,0.613,0.322,9,-18.917,1,0.0298,0.99,0.905,0.105,0.518,133.955,4
76nUdPu36gGmE2bmMfvC5m,forest,3,46,233064,0.539,0.279,2,-9.994,0,0.0326,0.915,0.14,0.15,0.308,119.991,4
5g5REnUCbuXFF4f5wPrqnm,forest,3,37,221414,0.526,0.535,11,-11.415,0,0.0331,0.7,0.965,0.165,0.452,119.89,4
2jw7rDos3bc6xtgx9ALjCs,forest,3,44,216600,0.414,0.153,3,-16.83,0,0.0298,0.986,0.931,0.111,0.125,150.214,4
4m7B3qlMA9QIVuHmuNoIzW,forest,3,39,186000,0.428,0.22,5,-16.77,0,0.0316,0.916,0.947,0.0952,0.448,109.974,3
7DnVPMX8YDjzBq0WCQsLRv,forest,3,40,244500,0.574,0.283,5,-17.583,0,0.0313,0.905,0.834,0.124,0.287,119.989,3
6KwZnJfmv3NoYGEUUU49Nk,forest,3,34,240640,0.653,0.317,9,-18.734,0,0.0257,0.9,0.899,0.139,0.28,95.039,4
2bn30lE4MsKovfLsAIe67W,forest,3,25,210508,0.526,0.222,5,-20.332,1,0.0364,0.916,0.884,0.137,0.0965,115.191,4
408yKA6I6iO6cE0Y2hVtZK,forest,3,27,240000,0.688,0.253,9,-17.69,0,0.0396,0.971,0.645,0.104,0.159,100.019,3
3uUuGVFu1V7jTQL60S1r8z,beach,20,92,148197,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,4
4cG7HUWYHBV6R6tHn1gxrl,beach,13,84,169153,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4
6YUTL4dYpB9xZO5qExPf05,beach,13,82,222533,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
6f5ExP43esnvdKPddwKXJH,beach,13,86,160657,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4
62aP9fBQKYKxi7PDXwcUAS,beach,12,78,176547,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4
2tnVG71enUj33Ic2nFN6kZ,beach,11,81,157606,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4
6zSpb8dQRaw0M1dK8PBwQz,beach,11,91,202735,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,4
4iJyoBOLtHqaGxP12qzhQI,beach,10,87,198082,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4
6PQ88X9TkUIAUIZJHW2upE,beach,10,41,231041,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,4
7vFoFDWqTX0mHzLfrF1Cfy,beach,10,78,180566,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,4
6cx06DFPPHchuUAcTxznu9,beach,9,82,166028,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4
5t9KYe0Fhd5cW6UYT4qP8f,beach,9,70,219027,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,4
18asYwWugKjjsihZ0YvRxO,beach,9,91,164819,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4
1xQ6trAsedVPCdbtDAmk0c,beach,9,78,171375,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,4
20on25jryn53hWghthWWW3,beach,9,90,157890,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,4
6OufwUcCqo81guU2jAlDVP,beach,9,81,241970,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,4
24Yi9hE78yPEbZ4kxyoXAI,beach,9,81,176840,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4
4RAR8g8fZNB106ezUurnE0,beach,9,82,215203,0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,4
3B54sVLJ402zGa6Xm4YGNe,beach,9,83,233902,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
0e8nrvls4Qqv5Rfa2UhqmO,beach,9,92,143901,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,4
78QR3Wp35dqAhFEc2qAGjE,beach,9,82,145543,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,4
1VLtjHwRWOVJiE5Py7JxoQ,beach,9,82,132833,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,4
6gxKUmycQX7uyMwJcweFjp,beach,9,74,181929,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,4
0b18g3G5spr4ZCkz7Y6Q0Q,beach,8,81,186210,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,4
2gpWyfu7eZ01zzncHpxOtA,beach,8,86,234000,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,4
5tf1VVWniHgryyumXyJM7w,beach,8,77,219043,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4
6f3Slt0GbA2bPZlz0aIFXN,beach,8,84,164000,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
6Owc2SuzwO3LW1SAODYK3l,beach,8,78,167142,0.63,0.91,10,-2.681,0,0.058,0.0231,1.91e-06,0.125,0.525,123.017,4
6A9mKXlFRPMPem6ygQSt7z,beach,8,77,180267,0.814,0.482,9,-10.493,1,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404,4
5HCyWlXZPP0y6Gqq8TgA20,beach,8,92,141806,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4
5K6Ssv4Z3zRvxt0P6EKUAP,beach,7,82,183726,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,4
0wz1LjDb9ZNEYwOmDJ3Q4b,beach,7,71,149373,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,4
5r43qanLhUCdBj8HN3fa6B,beach,7,82,163855,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,4
6Dy1jexKYriXAVG6evyUTJ,beach,7,83,162604,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,4
5YaskwnGDZFDRipaqzbwQx,beach,7,80,150053,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,4
7Feaw9WAEREY0DUOSXJLOM,beach,7,75,163805,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,4
7y3c1oJMY1CwwtOZ84Qovu,beach,7,75,174795,0.687,0.788,6,-5.142,0,0.0352,0.0121,0.0,0.358,0.669,123.02,4
7C1trmcQQ5n5RNy4l6ziCv,beach,7,74,186878,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,4
0JpEMzTHbt2zBIXrntrXzG,beach,7,80,186141,0.539,0.708,5,-6.189,1,0.0976,0.0129,0.0,0.14,0.381,123.039,4
6UelLqGlWMcVH1E5c4H7lY,beach,7,89,174000,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4
3yrSvpt2l1xhsV9Em88Pul,beach,7,79,183307,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4
3tjFYV6RSFtuktYl3ZtYcq,beach,7,14,140526,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,4
7ef4DlsgrMEH11cDZd32M6,beach,7,81,214847,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4
2SAqBLGA283SUiwJ3xOUVI,beach,7,81,261493,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,4
02MWAaffLxlfxAUY7c5dvx,beach,7,92,238805,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4
4ofwffwvvnbSkrMSCKQDaC,beach,7,77,201287,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,4
44gRhRi2OhEf7moAUj6MD1,beach,7,69,252729,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,3
25zlnOAzbVoOzIeXSvQFf1,beach,7,77,164580,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,4
6vN77lE9LK6HP2DewaN6HZ,beach,7,80,142273,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,4
5CG9Ps5ynNjpKJHmwc95pa,beach,6,66,197120,0.569,0.638,7,-6.557,1,0.0291,0.000547,0.0,0.0848,0.438,144.042,4
1kKYjjfNYxE0YYgLa7vgVY,beach,6,70,228267,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,4
5ow0sNF1zSqp71Ix5jEXWU,beach,6,62,164010,0.659,0.617,11,-5.862,0,0.0649,0.27,0.0,0.187,0.187,119.858,4
5JBtWpLoGO62gb5vax505b,beach,6,71,216092,0.689,0.797,11,-5.604,0,0.128,0.0537,0.0,0.212,0.855,117.982,4
2Foc5Q5nqNiosCNqttzHof,beach,6,84,248413,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,4
2Gy7qnDwt8Z3MNxqat4CsK,beach,6,71,153205,0.392,0.629,5,-7.056,1,0.0335,0.718,3.76e-06,0.129,0.72,124.511,4
0wI0S42Cg41DVGqIIVimTM,beach,6,62,176406,0.61,0.711,2,-6.661,0,0.0797,0.178,0.0,0.373,0.5,99.99,4
1rfofaqEpACxVEHIZBJe6W,beach,6,80,217307,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4
5fwSHlTEWpluwOM0Sxnh5k,beach,6,89,287120,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4
66W1rVTnEv86dIkFhoiElg,beach,6,73,176767,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,0.777,118.961,4
5uEYRdEIh9Bo4fpjDd4Na9,beach,6,82,162803,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,4
7MmG8p0F9N3C4AXdK6o6Eb,beach,6,79,227267,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,4
20McUFi8KCIVdNDLrkTDuZ,beach,6,77,163208,0.767,0.659,1,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,4
5rX6C5QVvvZB7XckETNych,beach,6,73,297587,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,4
1HFfMOxCAT4GAwaPfCdmUs,beach,6,78,208133,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,4
22mek4IiqubGD9ctzxc69s,beach,6,77,212640,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4
6CDzDgIUqeDY5g8ujExx2f,beach,6,88,238805,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4
1A8j067qyiNwQnZT0bzUpZ,beach,6,77,195547,0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,4
2Xr1dTzJee307rmrkt8c0g,beach,6,88,145800,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,4
5nujrmhLynf4yMoMtj8AQF,beach,6,86,203064,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4
0lQ2obtzmAsJu9xk3D6FqH,beach,6,73,182700,0.787,0.828,11,-3.579,0,0.0297,0.106,0.000605,0.105,0.544,119.953,4
6Tio0ZoDeSQnI7EBAqWer2,beach,6,76,141050,0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,0.314,159.702,4
6RtPijgfPKROxEzTHNRiDp,beach,6,80,224840,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,4
3KkXRkHbMCARz0aVfEt68P,beach,6,83,158040,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,4
3cHyrEgdyYRjgJKSOiOtcS,beach,6,81,204160,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,4
4LRPiXqCikLlN15c3yImP7,beach,6,100,167303,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
2bJvI42r8EF3wxjOuDav4r,beach,6,81,229360,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,4
21jGcNKet2qwijlDFuPiPb,beach,6,85,215280,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4
4fouWK6XVHhzl78KzQ1UjL,beach,6,94,168602,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,4
0azC730Exh71aQlOt9Zj3y,beach,6,80,222160,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4
5f4Hy5mw5SRaUgXX9c6P5S,beach,6,70,205760,0.827,0.552,4,-7.571,0,0.274,0.0169,0.0,0.122,0.408,124.011,4
2h4cmbyb6S7e8igDZIITJU,beach,6,2,169532,0.837,0.482,8,-8.608,0,0.365,0.268,0.0,0.0991,0.444,143.01,4
2BJSMvOGABRxokHKB0OI8i,beach,6,80,153800,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,4
0uxSUdBrJy9Un0EYoBowng,beach,6,84,220587,0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,4
577YBGuskWkVDCxZrLRB4v,beach,6,76,154024,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,4
2u3EyuCqqV31woqGvO9LBz,beach,6,71,205760,0.823,0.552,4,-7.57,0,0.324,0.0174,0.0,0.122,0.418,124.038,4
4eNOLmx8r2IJAVKvBBL1jv,beach,6,78,144349,0.808,0.639,1,-7.266,0,0.279,0.0802,0.0,0.15,0.395,118.0,4
3XiNC94b4Tq1xwv70sQJGN,beach,6,73,243976,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,4
1dgWTMoHwTUnQhOQ8SR5fV,beach,5,70,182960,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,4
46nvQpUDsxpS08UTFOeKTA,beach,5,79,165524,0.539,0.715,11,-6.639,0,0.0595,0.0265,0.0,0.609,0.489,123.854,4
0FDzzruyVECATHXKHFs9eJ,beach,5,81,267867,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
0vR2rIVORmgeKiGIgNT0fV,beach,5,76,189672,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,4
0Hf4aIJpsN4Os2f0y0VqWl,beach,5,78,229507,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,4
1mMLMZYXkMueg65jRRWG1l,beach,5,77,240760,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,4
3eJH2nAjvNXdmPfBkALiPZ,beach,5,84,139672,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,0.507,122.062,4
3DGar7krWlmrXRFHBcQF6z,beach,5,64,163636,0.734,0.765,7,-5.562,1,0.0621,0.151,0.0,0.231,0.518,109.989,4
2eQYv5UJAjtXraIVzy2ZH7,beach,5,46,180053,0.66,0.708,3,-5.63,1,0.0387,0.629,0.0,0.229,0.885,140.041,4
4uDhts78RdwIDjEqPrYVKp,beach,5,77,138819,0.766,0.817,7,-4.253,1,0.035,0.0239,2.49e-06,0.159,0.43,125.033,4
3H7ihDc1dqLriiWXwsc2po,beach,5,80,166794,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,4
5iFQfP3AqVnHHS89LKQisL,beach,5,80,187682,0.662,0.807,10,-3.285,1,0.0411,0.293,3.55e-06,0.189,0.772,103.031,4
4GSDkZt7GcmzBWmsMcpaVO,beach,5,73,164010,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,4
0xfMlIW8lS40qvpsUw1l0X,beach,5,77,169945,0.836,0.846,0,-4.673,1,0.0392,0.0907,0.047,0.057,0.942,122.042,4
4gvea7UlDkAvsJBPZAd4oB,beach,5,76,288733,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,4
